Entity,Code,Year,Oil - Proved reserves
Total OPEC (BP),,1992,104770393481.44531
Total OPEC (BP),,1993,104996289331.05469
Total OPEC (BP),,1994,105709825170.89844
Total OPEC (BP),,1995,106785606909.17969
Total OPEC (BP),,1996,109500419799.80469
Total OPEC (BP),,1997,109957806030.27344
Total OPEC (BP),,1998,110526833129.88281
Total OPEC (BP),,1999,111741062866.21094
Total OPEC (BP),,2000,113615189208.98438
Total OPEC (BP),,2001,114452953613.28125
Total OPEC (BP),,2002,119435932666.01562
Total OPEC (BP),,2003,120760104931.64062
Total OPEC (BP),,2004,121758145996.09375
Total OPEC (BP),,2005,122879075268.55469
Total OPEC (BP),,2006,124176373803.71094
Total OPEC (BP),,2007,125794084130.85938
Total OPEC (BP),,2008,136007442065.42969
Total OPEC (BP),,2009,141596836669.92188
Total OPEC (BP),,2010,155188284130.85938
Total OPEC (BP),,2011,159748543066.40625
Total OPEC (BP),,2012,160004842529.29688
Total OPEC (BP),,2013,160744153173.82812
Total OPEC (BP),,2014,160792572509.76562
Total OPEC (BP),,2015,161056664355.46875
Total OPEC (BP),,2016,161953920605.46875
Total OPEC (BP),,2017,165503800537.10938
Total OPEC (BP),,2018,165476760302.73438
Total OPEC (BP),,2019,165687903906.25
Total OPEC (BP),,2020,165680960693.35938
Trinidad and Tobago,TTO,1980,77884397.26829529
Trinidad and Tobago,TTO,1981,77884397.26829529
Trinidad and Tobago,TTO,1982,86341202.21138
Trinidad and Tobago,TTO,1983,73656002.92682648
Trinidad and Tobago,TTO,1984,77747999.02439117
Trinidad and Tobago,TTO,1985,83476798.43902588
Trinidad and Tobago,TTO,1986,76929601.43089294
Trinidad and Tobago,TTO,1987,84499797.46341705
Trinidad and Tobago,TTO,1988,83613196.68293
Trinidad and Tobago,TTO,1989,84377041.48292542
Trinidad and Tobago,TTO,1990,82140076.13658905
Trinidad and Tobago,TTO,1991,78102640.96260071
Trinidad and Tobago,TTO,1992,73792401.17073059
Trinidad and Tobago,TTO,1993,76397642.58861542
Trinidad and Tobago,TTO,1994,76384000.32520294
Trinidad and Tobago,TTO,1995,89560239.79187012
Trinidad and Tobago,TTO,1996,98576279.97398376
Trinidad and Tobago,TTO,1997,96325680.49430847
Trinidad and Tobago,TTO,1998,100945546.00715637
Trinidad and Tobago,TTO,1999,111980307.84130096
Trinidad and Tobago,TTO,2000,116085946.20227814
Trinidad and Tobago,TTO,2001,130953549.90959167
Trinidad and Tobago,TTO,2002,153459544.7063446
Trinidad and Tobago,TTO,2003,121541949.12910461
Trinidad and Tobago,TTO,2004,110347602.08129883
Trinidad and Tobago,TTO,2005,109529196.35772705
Trinidad and Tobago,TTO,2006,108274319.50569153
Trinidad and Tobago,TTO,2007,118804398.89431
Trinidad and Tobago,TTO,2008,113211997.7235794
Trinidad and Tobago,TTO,2009,113211997.7235794
Trinidad and Tobago,TTO,2010,113211997.7235794
Trinidad and Tobago,TTO,2011,113211997.7235794
Trinidad and Tobago,TTO,2012,113211997.7235794
Trinidad and Tobago,TTO,2013,113211997.7235794
Trinidad and Tobago,TTO,2014,113211997.7235794
Trinidad and Tobago,TTO,2015,99340116.64390564
Trinidad and Tobago,TTO,2016,33142744.81534958
Trinidad and Tobago,TTO,2017,33142744.81534958
Trinidad and Tobago,TTO,2018,33142744.81534958
Trinidad and Tobago,TTO,2019,33142744.81534958
Trinidad and Tobago,TTO,2020,33142744.81534958
Tunisia,TUN,1980,297432887.07733154
Tunisia,TUN,1981,339826960.46829224
Tunisia,TUN,1982,334411876.20162964
Tunisia,TUN,1983,343106014.251709
Tunisia,TUN,1984,247566007.8048706
Tunisia,TUN,1985,242791996.0975647
Tunisia,TUN,1986,239054633.808136
Tunisia,TUN,1987,235290003.25202942
Tunisia,TUN,1988,244155994.79675293
Tunisia,TUN,1989,245519993.49594116
Tunisia,TUN,1990,237145042.1333313
Tunisia,TUN,1991,54628199.93495941
Tunisia,TUN,1992,63767000.16260147
Tunisia,TUN,1993,50345240.60487747
Tunisia,TUN,1994,46103199.93495941
Tunisia,TUN,1995,51422800.552845
Tunisia,TUN,1996,46376000.48780441
Tunisia,TUN,1997,42815959.16748047
Tunisia,TUN,1998,39555998.8617897
Tunisia,TUN,1999,42011199.77235794
Tunisia,TUN,2000,57997278.02276611
Tunisia,TUN,2001,71746403.12194824
Tunisia,TUN,2002,68336398.24390411
Tunisia,TUN,2003,88646362.61463165
Tunisia,TUN,2004,92847480.55934906
Tunisia,TUN,2005,76384000.32520294
Tunisia,TUN,2006,81294402.14633942
Tunisia,TUN,2007,81976401.49593353
Tunisia,TUN,2008,78702802.99186707
Tunisia,TUN,2009,57970001.62601471
Tunisia,TUN,2010,57970001.62601471
Tunisia,TUN,2011,57970001.62601471
Tunisia,TUN,2012,57970001.62601471
Tunisia,TUN,2013,57970001.62601471
Tunisia,TUN,2014,57970001.62601471
Tunisia,TUN,2015,57970001.62601471
Tunisia,TUN,2016,57970001.62601471
Tunisia,TUN,2017,57970001.62601471
Tunisia,TUN,2018,57970001.62601471
Tunisia,TUN,2019,57970001.62601471
Tunisia,TUN,2020,57970001.62601471
Turkmenistan,TKM,1991,74447115.99349976
Turkmenistan,TKM,1992,74447115.99349976
Turkmenistan,TKM,1993,74447115.99349976
Turkmenistan,TKM,1994,74447115.99349976
Turkmenistan,TKM,1995,74447115.99349976
Turkmenistan,TKM,1996,74447115.99349976
Turkmenistan,TKM,1997,74474400.5203247
Turkmenistan,TKM,1998,74474400.5203247
Turkmenistan,TKM,1999,74474400.5203247
Turkmenistan,TKM,2000,74474400.5203247
Turkmenistan,TKM,2001,74474400.5203247
Turkmenistan,TKM,2002,74474400.5203247
Turkmenistan,TKM,2003,74474400.5203247
Turkmenistan,TKM,2004,74474400.5203247
Turkmenistan,TKM,2005,74474400.5203247
Turkmenistan,TKM,2006,81840003.25202942
Turkmenistan,TKM,2007,81840003.25202942
Turkmenistan,TKM,2008,81840003.25202942
Turkmenistan,TKM,2009,81840003.25202942
Turkmenistan,TKM,2010,81840003.25202942
Turkmenistan,TKM,2011,81840003.25202942
Turkmenistan,TKM,2012,81840003.25202942
Turkmenistan,TKM,2013,81840003.25202942
Turkmenistan,TKM,2014,81840003.25202942
Turkmenistan,TKM,2015,81840003.25202942
Turkmenistan,TKM,2016,81840003.25202942
Turkmenistan,TKM,2017,81840003.25202942
Turkmenistan,TKM,2018,81840003.25202942
Turkmenistan,TKM,2019,81840003.25202942
Turkmenistan,TKM,2020,81840003.25202942
USSR,OWID_USS,1980,9138800000
USSR,OWID_USS,1981,8593200000
USSR,OWID_USS,1982,8593200000
USSR,OWID_USS,1983,8593200000
USSR,OWID_USS,1984,8593200000
USSR,OWID_USS,1985,8593200000
USSR,OWID_USS,1986,8320400000
USSR,OWID_USS,1987,8047600000
USSR,OWID_USS,1988,8047600000
USSR,OWID_USS,1989,7979400000
USSR,OWID_USS,1990,7965760208.129883
United Arab Emirates,ARE,1980,4147923979.1870117
United Arab Emirates,ARE,1981,4388806221.008301
United Arab Emirates,ARE,1982,4413085612.487793
United Arab Emirates,ARE,1983,4411176020.812988
United Arab Emirates,ARE,1984,4431636228.942871
United Arab Emirates,ARE,1985,4499836228.942871
United Arab Emirates,ARE,1986,13258489599.609375
United Arab Emirates,ARE,1987,13381522457.885742
United Arab Emirates,ARE,1988,13381522457.885742
United Arab Emirates,ARE,1989,13381522457.885742
United Arab Emirates,ARE,1990,13380839791.870117
United Arab Emirates,ARE,1991,13380839791.870117
United Arab Emirates,ARE,1992,13380839791.870117
United Arab Emirates,ARE,1993,13380839791.870117
United Arab Emirates,ARE,1994,13380839791.870117
United Arab Emirates,ARE,1995,13380839791.870117
United Arab Emirates,ARE,1996,13339920416.259766
United Arab Emirates,ARE,1997,13339920416.259766
United Arab Emirates,ARE,1998,13339920416.259766
United Arab Emirates,ARE,1999,13339920416.259766
United Arab Emirates,ARE,2000,13339920416.259766
United Arab Emirates,ARE,2001,13339920416.259766
United Arab Emirates,ARE,2002,13339920416.259766
United Arab Emirates,ARE,2003,13339920416.259766
United Arab Emirates,ARE,2004,13339920416.259766
United Arab Emirates,ARE,2005,13339920416.259766
United Arab Emirates,ARE,2006,13339920416.259766
United Arab Emirates,ARE,2007,13339920416.259766
United Arab Emirates,ARE,2008,13339920416.259766
United Arab Emirates,ARE,2009,13339920416.259766
United Arab Emirates,ARE,2010,13339920416.259766
United Arab Emirates,ARE,2011,13339920416.259766
United Arab Emirates,ARE,2012,13339920416.259766
United Arab Emirates,ARE,2013,13339920416.259766
United Arab Emirates,ARE,2014,13339920416.259766
United Arab Emirates,ARE,2015,13339920416.259766
United Arab Emirates,ARE,2016,13339920416.259766
United Arab Emirates,ARE,2017,13339920416.259766
United Arab Emirates,ARE,2018,13339920416.259766
United Arab Emirates,ARE,2019,13339920416.259766
United Arab Emirates,ARE,2020,13339920416.259766
United Kingdom,GBR,1980,1150875000
United Kingdom,GBR,1981,1074150000
United Kingdom,GBR,1982,1017885013.0081177
United Kingdom,GBR,1983,946275000
United Kingdom,GBR,1984,818400000
United Kingdom,GBR,1985,767250000
United Kingdom,GBR,1986,726329973.9837646
United Kingdom,GBR,1987,705870026.0162354
United Kingdom,GBR,1988,583110013.0081177
United Kingdom,GBR,1989,521730006.50405884
United Kingdom,GBR,1990,547304973.9837646
United Kingdom,GBR,1991,567764986.9918823
United Kingdom,GBR,1992,624029973.9837646
United Kingdom,GBR,1993,618914986.9918823
United Kingdom,GBR,1994,588225000
United Kingdom,GBR,1995,618914986.9918823
United Kingdom,GBR,1996,680295026.0162354
United Kingdom,GBR,1997,705870026.0162354
United Kingdom,GBR,1998,700754973.9837646
United Kingdom,GBR,1999,680295026.0162354
United Kingdom,GBR,2000,644489986.9918823
United Kingdom,GBR,2001,618914986.9918823
United Kingdom,GBR,2002,608685013.0081177
United Kingdom,GBR,2003,584132971.3821411
United Kingdom,GBR,2004,545258992.1951294
United Kingdom,GBR,2005,527867984.3902588
United Kingdom,GBR,2006,490016996.0975647
United Kingdom,GBR,2007,462396014.30892944
United Kingdom,GBR,2008,417383992.1951294
United Kingdom,GBR,2009,386694005.2032471
United Kingdom,GBR,2010,382602009.1056824
United Kingdom,GBR,2011,422499011.7073059
United Kingdom,GBR,2012,414314986.9918823
United Kingdom,GBR,2013,413291996.0975647
United Kingdom,GBR,2014,382602009.1056824
United Kingdom,GBR,2015,346777555.46569824
United Kingdom,GBR,2016,315530821.0372925
United Kingdom,GBR,2017,341000000
United Kingdom,GBR,2018,368280006.50405884
United Kingdom,GBR,2019,341000000
United Kingdom,GBR,2020,341000000
United States,USA,1980,4983101329.040527
United States,USA,1981,4977781529.23584
United States,USA,1982,4784775404.35791
United States,USA,1983,4860750616.455078
United States,USA,1984,4922539695.739746
United States,USA,1985,4959504083.251953
United States,USA,1986,4781365716.552734
United States,USA,1987,4828969183.349609
United States,USA,1988,4782593162.536621
United States,USA,1989,4674428062.438965
United States,USA,1990,4615776020.812988
United States,USA,1991,4384714387.512207
United States,USA,1992,4255134283.4472656
United States,USA,1993,4116415716.5527344
United States,USA,1994,4041122910.308838
United States,USA,1995,4057900000
United States,USA,1996,4070176020.8129883
United States,USA,1997,4162791477.203369
United States,USA,1998,3895311277.0080566
United States,USA,1999,4047124335.4797363
United States,USA,2000,4145195916.748047
United States,USA,2001,4151879487.6098633
United States,USA,2002,4183524335.4797363
United States,USA,2003,4003340052.0324707
United States,USA,2004,3996383570.8618164
United States,USA,2005,4081360920.715332
United States,USA,2006,4016161633.3007812
United States,USA,2007,4154743875.1220703
United States,USA,2008,3873214387.512207
United States,USA,2009,4210940764.61792
United States,USA,2010,4772636228.942871
United States,USA,2011,5425310208.129883
United States,USA,2012,6026152041.625977
United States,USA,2013,6610353370.666504
United States,USA,2014,7496817045.593262
United States,USA,2015,6545426733.3984375
United States,USA,2016,6815362345.88623
United States,USA,2017,8352181433.105469
United States,USA,2018,9397141217.041016
United States,USA,2019,9378455316.16211
United States,USA,2020,9378455316.16211
Upper-middle-income countries,,1980,25430541210.9375
Upper-middle-income countries,,1981,26229922302.246094
Upper-middle-income countries,,1982,30159893188.476562
Upper-middle-income countries,,1983,31349923663.33008
Upper-middle-income countries,,1984,28163436425.78125
Upper-middle-income countries,,1985,28203443151.85547
Upper-middle-income countries,,1986,29115684753.41797
Upper-middle-income countries,,1987,32737727478.027344
Upper-middle-income countries,,1988,32741232385.253906
Upper-middle-income countries,,1989,32395707641.601562
Upper-middle-income countries,,1990,32512641253.66211
Upper-middle-income countries,,1991,41560528039.55078
Upper-middle-income countries,,1992,41904600036.62109
Upper-middle-income countries,,1993,41748910559.08203
Upper-middle-income countries,,1994,41784438330.078125
Upper-middle-income countries,,1995,42570320117.1875
Upper-middle-income countries,,1996,44382074096.67969
Upper-middle-income countries,,1997,46412530957.03125
Upper-middle-income countries,,1998,46845249633.78906
Upper-middle-income countries,,1999,44312154943.84766
Upper-middle-income countries,,2000,45226407080.078125
Upper-middle-income countries,,2001,45557550048.828125
Upper-middle-income countries,,2002,46104519543.45703
Upper-middle-income countries,,2003,45843920117.1875
Upper-middle-income countries,,2004,45931309692.38281
Upper-middle-income countries,,2005,45806777258.30078
Upper-middle-income countries,,2006,45898966308.59375
Upper-middle-income countries,,2007,49506377502.44141
Upper-middle-income countries,,2008,49557927111.81641
Upper-middle-income countries,,2009,49856019055.17578
Upper-middle-income countries,,2010,50397331579.58984
Upper-middle-income countries,,2011,54506298327.63672
Upper-middle-income countries,,2012,54286076098.63281
Upper-middle-income countries,,2013,54892520788.57422
Upper-middle-income countries,,2014,54433265551.75781
Upper-middle-income countries,,2015,53740105627.44141
Upper-middle-income countries,,2016,54686538806.15234
Upper-middle-income countries,,2017,54370489416.50391
Upper-middle-income countries,,2018,54198166198.73047
Upper-middle-income countries,,2019,54118398339.84375
Upper-middle-income countries,,2020,54013313562.01172
Uzbekistan,UZB,1991,35764079.71382141
Uzbekistan,UZB,1992,35764079.71382141
Uzbekistan,UZB,1993,35764079.71382141
Uzbekistan,UZB,1994,35764079.71382141
Uzbekistan,UZB,1995,35736799.25203323
Uzbekistan,UZB,1996,81048882.0552826
Uzbekistan,UZB,1997,81021597.52845764
Uzbekistan,UZB,1998,81021597.52845764
Uzbekistan,UZB,1999,81021597.52845764
Uzbekistan,UZB,2000,81021597.52845764
Uzbekistan,UZB,2001,81021597.52845764
Uzbekistan,UZB,2002,81021597.52845764
Uzbekistan,UZB,2003,81021597.52845764
Uzbekistan,UZB,2004,81021597.52845764
Uzbekistan,UZB,2005,81021597.52845764
Uzbekistan,UZB,2006,81021597.52845764
Uzbekistan,UZB,2007,81021597.52845764
Uzbekistan,UZB,2008,81021597.52845764
Uzbekistan,UZB,2009,81021597.52845764
Uzbekistan,UZB,2010,81021597.52845764
Uzbekistan,UZB,2011,81021597.52845764
Uzbekistan,UZB,2012,81021597.52845764
Uzbekistan,UZB,2013,81021597.52845764
Uzbekistan,UZB,2014,81021597.52845764
Uzbekistan,UZB,2015,81021597.52845764
Uzbekistan,UZB,2016,81021597.52845764
Uzbekistan,UZB,2017,81021597.52845764
Uzbekistan,UZB,2018,81021597.52845764
Uzbekistan,UZB,2019,81021597.52845764
Uzbekistan,UZB,2020,81021597.52845764
Venezuela,VEN,1980,2663892093.6584473
Venezuela,VEN,1981,2712723266.6015625
Venezuela,VEN,1982,3396359947.9675293
Venezuela,VEN,1983,3530986681.365967
Venezuela,VEN,1984,3823019183.3496094
Venezuela,VEN,1985,7427525404.35791
Venezuela,VEN,1986,7573064387.512207
Venezuela,VEN,1987,7924976637.268066
Venezuela,VEN,1988,7980082145.690918
Venezuela,VEN,1989,8053056124.87793
Venezuela,VEN,1990,8191365716.552734
Venezuela,VEN,1991,8545323362.731934
Venezuela,VEN,1992,8638212249.75586
Venezuela,VEN,1993,8790706933.59375
Venezuela,VEN,1994,8849222650.146484
Venezuela,VEN,1995,9047275924.682617
Venezuela,VEN,1996,9911778775.024414
Venezuela,VEN,1997,10220588366.699219
Venezuela,VEN,1998,10381131433.105469
Venezuela,VEN,1999,10482067141.723633
Venezuela,VEN,2000,10482067141.723633
Venezuela,VEN,2001,10596233666.992188
Venezuela,VEN,2002,10544674691.77246
Venezuela,VEN,2003,10533626116.94336
Venezuela,VEN,2004,10875035092.163086
Venezuela,VEN,2005,10913636941.52832
Venezuela,VEN,2006,11910993258.666992
Venezuela,VEN,2007,13555022650.146484
Venezuela,VEN,2008,23504856933.59375
Venezuela,VEN,2009,28803997766.11328
Venezuela,VEN,2010,40442737365.72266
Venezuela,VEN,2011,40588686364.74609
Venezuela,VEN,2012,40611052001.953125
Venezuela,VEN,2013,40695377905.27344
Venezuela,VEN,2014,40913614575.19531
Venezuela,VEN,2015,41039799560.546875
Venezuela,VEN,2016,41226954113.76953
Venezuela,VEN,2017,41303013098.14453
Venezuela,VEN,2018,41439105065.91797
Venezuela,VEN,2019,41439105065.91797
Venezuela,VEN,2020,41439105065.91797
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,2987160.0069105625
Vietnam,VNM,1988,6970040.100812912
Vietnam,VNM,1989,14935799.780488014
Vietnam,VNM,1990,27382299.089431763
Vietnam,VNM,1991,32735999.26829338
Vietnam,VNM,1992,47739999.186992645
Vietnam,VNM,1993,81321678.54309082
Vietnam,VNM,1994,87118681.14471436
Vietnam,VNM,1995,104257339.59674835
Vietnam,VNM,1996,121395998.04878235
Vietnam,VNM,1997,170008959.81788635
Vietnam,VNM,1998,259159996.74797058
Vietnam,VNM,1999,245519993.49594116
Vietnam,VNM,2000,265980006.50405884
Vietnam,VNM,2001,300080006.50405884
Vietnam,VNM,2002,383556804.9430847
Vietnam,VNM,2003,403744005.2032471
Vietnam,VNM,2004,420657615.0894165
Vietnam,VNM,2005,425459886.93237305
Vietnam,VNM,2006,443300000
Vietnam,VNM,2007,465124011.7073059
Vietnam,VNM,2008,645172002.6016235
Vietnam,VNM,2009,613800000
Vietnam,VNM,2010,600160013.0081177
Vietnam,VNM,2011,600160013.0081177
Vietnam,VNM,2012,600160013.0081177
Vietnam,VNM,2013,600160013.0081177
Vietnam,VNM,2014,600160013.0081177
Vietnam,VNM,2015,600160013.0081177
Vietnam,VNM,2016,600160013.0081177
Vietnam,VNM,2017,600160013.0081177
Vietnam,VNM,2018,600160013.0081177
Vietnam,VNM,2019,600160013.0081177
Vietnam,VNM,2020,600160013.0081177
World,OWID_WRL,1980,93109500537.10938
World,OWID_WRL,1981,94271706127.92969
World,OWID_WRL,1982,98513135058.59375
World,OWID_WRL,1983,100136589770.50781
World,OWID_WRL,1984,101803743432.61719
World,OWID_WRL,1985,105608499218.75
World,OWID_WRL,1986,119975546850.58594
World,OWID_WRL,1987,124274835888.67188
World,OWID_WRL,1988,136330551220.70312
World,OWID_WRL,1989,136423826708.98438
World,OWID_WRL,1990,136523554223.63281
World,OWID_WRL,1991,146336753320.3125
World,OWID_WRL,1992,146883302392.57812
World,OWID_WRL,1993,146813503955.07812
World,OWID_WRL,1994,148697562255.85938
World,OWID_WRL,1995,149863289404.29688
World,OWID_WRL,1996,152939049462.89062
World,OWID_WRL,1997,156748558935.54688
World,OWID_WRL,1998,157900366357.42188
World,OWID_WRL,1999,174627998144.53125
World,OWID_WRL,2000,177446043457.03125
World,OWID_WRL,2001,178302606152.34375
World,OWID_WRL,2002,185105273095.70312
World,OWID_WRL,2003,185273741748.04688
World,OWID_WRL,2004,186222697460.9375
World,OWID_WRL,2005,187208184130.85938
World,OWID_WRL,2006,188677447900.39062
World,OWID_WRL,2007,193459606591.79688
World,OWID_WRL,2008,203085313964.84375
World,OWID_WRL,2009,208731394824.21875
World,OWID_WRL,2010,223271348437.5
World,OWID_WRL,2011,228369015380.85938
World,OWID_WRL,2012,229638507763.67188
World,OWID_WRL,2013,230774464013.67188
World,OWID_WRL,2014,231121275000
World,OWID_WRL,2015,229684379589.84375
World,OWID_WRL,2016,230554379150.39062
World,OWID_WRL,2017,235722560498.04688
World,OWID_WRL,2018,236810047460.9375
World,OWID_WRL,2019,236628158593.75
World,OWID_WRL,2020,236294751171.875
Yemen,YEM,1980,0
Yemen,YEM,1981,0
Yemen,YEM,1982,0
Yemen,YEM,1983,0
Yemen,YEM,1984,0
Yemen,YEM,1985,68200000
Yemen,YEM,1986,68200000
Yemen,YEM,1987,143219993.49594116
Yemen,YEM,1988,272800000
Yemen,YEM,1989,272800000
Yemen,YEM,1990,272800000
Yemen,YEM,1991,274163998.69918823
Yemen,YEM,1992,274163998.69918823
Yemen,YEM,1993,270890392.0650482
Yemen,YEM,1994,270890392.0650482
Yemen,YEM,1995,270890392.0650482
Yemen,YEM,1996,270890392.0650482
Yemen,YEM,1997,249475599.4796753
Yemen,YEM,1998,252340003.25202942
Yemen,YEM,1999,252340003.25202942
Yemen,YEM,2000,327360013.0081177
Yemen,YEM,2001,327360013.0081177
Yemen,YEM,2002,389422002.60162354
Yemen,YEM,2003,388739986.9918823
Yemen,YEM,2004,409200000
Yemen,YEM,2005,398383489.9902344
Yemen,YEM,2006,379191996.0975647
Yemen,YEM,2007,364188010.40649414
Yemen,YEM,2008,364188010.40649414
Yemen,YEM,2009,409200000
Yemen,YEM,2010,409200000
Yemen,YEM,2011,409200000
Yemen,YEM,2012,409200000
Yemen,YEM,2013,409200000
Yemen,YEM,2014,409200000
Yemen,YEM,2015,409200000
Yemen,YEM,2016,409200000
Yemen,YEM,2017,409200000
Yemen,YEM,2018,409200000
Yemen,YEM,2019,409200000
Yemen,YEM,2020,409200000
