Entity,Code,Year,OilConsumption,CountryCode
Other Caribbean (BP),,1991,337.9806519,
Other Caribbean (BP),,1992,321.9839783,
Other Caribbean (BP),,1993,324.5748596,
Other Caribbean (BP),,1994,343.7015076,
Other Caribbean (BP),,1995,343.7472839,
Other Caribbean (BP),,1996,356.3433838,
Other Caribbean (BP),,1997,378.3796692,
Other Caribbean (BP),,1998,390.3839722,
Other Caribbean (BP),,1999,373.1876831,
Other Caribbean (BP),,2000,424.6602173,
Other Caribbean (BP),,2001,430.6074829,
Other Caribbean (BP),,2002,432.7081604,
Other Caribbean (BP),,2003,429.1538086,
Other Caribbean (BP),,2004,429.9640503,
Other Caribbean (BP),,2005,433.1541748,
Other Caribbean (BP),,2006,437.857666,
Other Caribbean (BP),,2007,421.7325134,
Other Caribbean (BP),,2008,405.5993347,
Other Caribbean (BP),,2009,380.0248718,
Other Caribbean (BP),,2010,373.4564514,
Other Caribbean (BP),,2011,376.7552795,
Other Caribbean (BP),,2012,366.286499,
Other Caribbean (BP),,2013,348.7983398,
Other Caribbean (BP),,2014,342.3574219,
Other Caribbean (BP),,2015,355.643219,
Other Caribbean (BP),,2016,368.1117859,
Other Caribbean (BP),,2017,358.1029358,
Other Caribbean (BP),,2018,365.2853699,
Other Caribbean (BP),,2019,361.9240417,
Other Caribbean (BP),,2020,298.6943054,
Other Caribbean (BP),,2021,332.7790833,
Other Europe (BP),,1965,48.67887115,
Other Europe (BP),,1966,57.24884796,
Other Europe (BP),,1967,69.94473267,
Other Europe (BP),,1968,81.27799225,
Other Europe (BP),,1969,87.23625946,
Other Europe (BP),,1970,103.9110413,
Other Europe (BP),,1971,131.5770111,
Other Europe (BP),,1972,136.7233887,
Other Europe (BP),,1973,149.0505676,
Other Europe (BP),,1974,167.1700287,
Other Europe (BP),,1975,164.2459259,
Other Europe (BP),,1976,174.8421173,
Other Europe (BP),,1977,190.398056,
Other Europe (BP),,1978,208.396759,
Other Europe (BP),,1979,223.429718,
Other Europe (BP),,1980,205.0948792,
Other Europe (BP),,1981,189.02565,
Other Europe (BP),,1982,193.5239563,
Other Europe (BP),,1983,206.1982117,
Other Europe (BP),,1984,194.0411835,
Other Europe (BP),,1985,270.4783936,
Other Europe (BP),,1986,282.9659424,
Other Europe (BP),,1987,283.8761902,
Other Europe (BP),,1988,304.4456482,
Other Europe (BP),,1989,291.820282,
Other Europe (BP),,1990,199.1232758,
Other Europe (BP),,1991,154.006424,
Other Europe (BP),,1992,118.5720596,
Other Europe (BP),,1993,104.6606674,
Other Europe (BP),,1994,97.47333527,
Other Europe (BP),,1995,94.06446838,
Other Europe (BP),,1996,109.5731659,
Other Europe (BP),,1997,120.4666519,
Other Europe (BP),,1998,114.8478851,
Other Europe (BP),,1999,103.2836151,
Other Europe (BP),,2000,113.0065079,
Other Europe (BP),,2001,132.0945892,
Other Europe (BP),,2002,141.6894379,
Other Europe (BP),,2003,155.5060425,
Other Europe (BP),,2004,167.1088867,
Other Europe (BP),,2005,173.9857788,
Other Europe (BP),,2006,178.1817474,
Other Europe (BP),,2007,187.053894,
Other Europe (BP),,2008,187.406723,
Other Europe (BP),,2009,187.5088501,
Other Europe (BP),,2010,190.1846008,
Other Europe (BP),,2011,190.5626526,
Other Europe (BP),,2012,179.4685822,
Other Europe (BP),,2013,176.0597839,
Other Europe (BP),,2014,174.793396,
Other Europe (BP),,2015,181.0374756,
Other Europe (BP),,2016,193.6371002,
Other Europe (BP),,2017,203.5047302,
Other Europe (BP),,2018,201.2594452,
Other Europe (BP),,2019,206.9245148,
Other Europe (BP),,2020,187.0561523,
Other Europe (BP),,2021,190.8614502,
Other Middle East (BP),,1965,57.9824791,
Other Middle East (BP),,1966,59.5262413,
Other Middle East (BP),,1967,60.69281387,
Other Middle East (BP),,1968,63.13049698,
Other Middle East (BP),,1969,65.3127594,
Other Middle East (BP),,1970,69.58110809,
Other Middle East (BP),,1971,72.45478058,
Other Middle East (BP),,1972,69.54785919,
Other Middle East (BP),,1973,78.94367218,
Other Middle East (BP),,1974,85.59177399,
Other Middle East (BP),,1975,91.15582275,
Other Middle East (BP),,1976,100.8439789,
Other Middle East (BP),,1977,110.9335556,
Other Middle East (BP),,1978,121.2156601,
Other Middle East (BP),,1979,138.8023224,
Other Middle East (BP),,1980,145.4818878,
Other Middle East (BP),,1981,156.70578,
Other Middle East (BP),,1982,174.8878021,
Other Middle East (BP),,1983,189.3791351,
Other Middle East (BP),,1984,205.0765991,
Other Middle East (BP),,1985,209.9193726,
Other Middle East (BP),,1986,206.4093781,
Other Middle East (BP),,1987,219.514389,
Other Middle East (BP),,1988,221.2603149,
Other Middle East (BP),,1989,218.6233063,
Other Middle East (BP),,1990,232.9761353,
Other Middle East (BP),,1991,253.7526398,
Other Middle East (BP),,1992,256.8977661,
Other Middle East (BP),,1993,263.0644226,
Other Middle East (BP),,1994,276.375061,
Other Middle East (BP),,1995,287.3125,
Other Middle East (BP),,1996,294.478241,
Other Middle East (BP),,1997,300.6356506,
Other Middle East (BP),,1998,323.6738586,
Other Middle East (BP),,1999,329.6174011,
Other Middle East (BP),,2000,331.8322449,
Other Middle East (BP),,2001,340.5845032,
Other Middle East (BP),,2002,349.5614014,
Other Middle East (BP),,2003,358.6253357,
Other Middle East (BP),,2004,381.1815491,
Other Middle East (BP),,2005,434.1641235,
Other Middle East (BP),,2006,436.7164917,
Other Middle East (BP),,2007,446.42453,
Other Middle East (BP),,2008,468.683136,
Other Middle East (BP),,2009,457.7674255,
Other Middle East (BP),,2010,425.7963257,
Other Middle East (BP),,2011,420.3651123,
Other Middle East (BP),,2012,397.831604,
Other Middle East (BP),,2013,370.8983154,
Other Middle East (BP),,2014,370.187561,
Other Middle East (BP),,2015,320.495636,
Other Middle East (BP),,2016,303.0183716,
Other Middle East (BP),,2017,322.9255981,
Other Middle East (BP),,2018,313.2988586,
Other Middle East (BP),,2019,306.1986389,
Other Middle East (BP),,2020,273.5438538,
Other Middle East (BP),,2021,283.5204163,
Other Northern Africa (BP),,1965,21.49964523,
Other Northern Africa (BP),,1966,22.92061806,
Other Northern Africa (BP),,1967,24.18054199,
Other Northern Africa (BP),,1968,26.85396767,
Other Northern Africa (BP),,1969,28.62499046,
Other Northern Africa (BP),,1970,29.67069817,
Other Northern Africa (BP),,1971,26.67729568,
Other Northern Africa (BP),,1972,30.59348106,
Other Northern Africa (BP),,1973,37.48706055,
Other Northern Africa (BP),,1974,40.23483658,
Other Northern Africa (BP),,1975,40.88027954,
Other Northern Africa (BP),,1976,53.99669266,
Other Northern Africa (BP),,1977,61.65174866,
Other Northern Africa (BP),,1978,67.72184753,
Other Northern Africa (BP),,1979,73.98039246,
Other Northern Africa (BP),,1980,84.95317841,
Other Northern Africa (BP),,1981,95.03601074,
Other Northern Africa (BP),,1982,100.9290009,
Other Northern Africa (BP),,1983,109.4913025,
Other Northern Africa (BP),,1984,104.08255,
Other Northern Africa (BP),,1985,108.8927383,
Other Northern Africa (BP),,1986,105.080307,
Other Northern Africa (BP),,1987,121.5307083,
Other Northern Africa (BP),,1988,124.4533081,
Other Northern Africa (BP),,1989,125.5867767,
Other Northern Africa (BP),,1990,125.7815781,
Other Northern Africa (BP),,1991,127.9419327,
Other Northern Africa (BP),,1992,122.5894012,
Other Northern Africa (BP),,1993,136.7402954,
Other Northern Africa (BP),,1994,147.5761261,
Other Northern Africa (BP),,1995,155.0625763,
Other Northern Africa (BP),,1996,156.220932,
Other Northern Africa (BP),,1997,162.3545227,
Other Northern Africa (BP),,1998,169.4818878,
Other Northern Africa (BP),,1999,176.4463196,
Other Northern Africa (BP),,2000,185.5332642,
Other Northern Africa (BP),,2001,184.7545471,
Other Northern Africa (BP),,2002,183.9058685,
Other Northern Africa (BP),,2003,195.6851349,
Other Northern Africa (BP),,2004,195.4305267,
Other Northern Africa (BP),,2005,207.7040253,
Other Northern Africa (BP),,2006,217.561264,
Other Northern Africa (BP),,2007,200.7080078,
Other Northern Africa (BP),,2008,207.3274384,
Other Northern Africa (BP),,2009,220.8246155,
Other Northern Africa (BP),,2010,225.4715729,
Other Northern Africa (BP),,2011,149.500824,
Other Northern Africa (BP),,2012,191.0150452,
Other Northern Africa (BP),,2013,199.5151672,
Other Northern Africa (BP),,2014,204.050766,
Other Northern Africa (BP),,2015,180.7047272,
Other Northern Africa (BP),,2016,166.9642639,
Other Northern Africa (BP),,2017,170.8715057,
Other Northern Africa (BP),,2018,174.1013336,
Other Northern Africa (BP),,2019,179.729599,
Other Northern Africa (BP),,2020,152.666153,
Other Northern Africa (BP),,2021,184.9392548,
Other South America (BP),,1965,36.6567955,
Other South America (BP),,1966,37.46204758,
Other South America (BP),,1967,37.56393051,
Other South America (BP),,1968,38.65000153,
Other South America (BP),,1969,41.14326477,
Other South America (BP),,1970,42.67424393,
Other South America (BP),,1971,43.18312454,
Other South America (BP),,1972,45.31978989,
Other South America (BP),,1973,46.54412079,
Other South America (BP),,1974,44.93174362,
Other South America (BP),,1975,50.26607132,
Other South America (BP),,1976,51.93082809,
Other South America (BP),,1977,52.95584106,
Other South America (BP),,1978,58.45877838,
Other South America (BP),,1979,60.96281433,
Other South America (BP),,1980,57.87628174,
Other South America (BP),,1981,57.31163406,
Other South America (BP),,1982,52.56394577,
Other South America (BP),,1983,47.12288666,
Other South America (BP),,1984,46.35299301,
Other South America (BP),,1985,46.63339233,
Other South America (BP),,1986,46.31652832,
Other South America (BP),,1987,47.43631363,
Other South America (BP),,1988,52.57896042,
Other South America (BP),,1989,52.71397018,
Other South America (BP),,1990,49.71339417,
Other South America (BP),,1991,51.70059586,
Other South America (BP),,1992,54.04154205,
Other South America (BP),,1993,56.41110229,
Other South America (BP),,1994,62.28870392,
Other South America (BP),,1995,70.90843964,
Other South America (BP),,1996,73.32622528,
Other South America (BP),,1997,74.5773468,
Other South America (BP),,1998,76.27002716,
Other South America (BP),,1999,82.5593338,
Other South America (BP),,2000,70.27332306,
Other South America (BP),,2001,68.58444214,
Other South America (BP),,2002,67.91902924,
Other South America (BP),,2003,72.30440521,
Other South America (BP),,2004,78.32058716,
Other South America (BP),,2005,76.48523712,
Other South America (BP),,2006,75.78999329,
Other South America (BP),,2007,82.24975586,
Other South America (BP),,2008,90.92578888,
Other South America (BP),,2009,97.11538696,
Other South America (BP),,2010,103.7746201,
Other South America (BP),,2011,106.0986099,
Other South America (BP),,2012,107.6211243,
Other South America (BP),,2013,109.307579,
Other South America (BP),,2014,108.8855286,
Other South America (BP),,2015,111.5106049,
Other South America (BP),,2016,118.5438385,
Other South America (BP),,2017,120.8561783,
Other South America (BP),,2018,125.0681,
Other South America (BP),,2019,125.9647598,
Other South America (BP),,2020,118.5678558,
Other South America (BP),,2021,128.4412994,
Other South and Central America (BP),,1965,286.6437988,
Other South and Central America (BP),,1966,294.6240845,
Other South and Central America (BP),,1967,305.5924377,
Other South and Central America (BP),,1968,312.9865417,
Other South and Central America (BP),,1969,323.1248474,
Other South and Central America (BP),,1970,362.1494751,
Other South and Central America (BP),,1971,369.9264221,
Other South and Central America (BP),,1972,394.6022339,
Other South and Central America (BP),,1973,425.2358398,
Other South and Central America (BP),,1974,424.7735291,
Other South and Central America (BP),,1975,428.7467041,
Other South and Central America (BP),,1976,438.1176758,
Other South and Central America (BP),,1977,459.6670227,
Other South and Central America (BP),,1978,474.4514771,
Other South and Central America (BP),,1979,487.9979248,
Other South and Central America (BP),,1980,525.0585938,
Other South and Central America (BP),,1981,526.2327881,
Other South and Central America (BP),,1982,468.3222656,
Other South and Central America (BP),,1983,445.8807678,
Other South and Central America (BP),,1984,467.4288025,
Other South and Central America (BP),,1985,444.3174133,
Other South and Central America (BP),,1986,437.7950134,
Other South and Central America (BP),,1987,455.5754395,
Other South and Central America (BP),,1988,460.9937744,
Other South and Central America (BP),,1989,482.2964783,
Other South and Central America (BP),,1990,476.5284729,
Other South and Central America (BP),,1991,477.4767761,
Other South and Central America (BP),,1992,475.8676453,
Other South and Central America (BP),,1993,487.5460205,
Other South and Central America (BP),,1994,522.6193848,
Other South and Central America (BP),,1995,543.8532104,
Other South and Central America (BP),,1996,555.8486328,
Other South and Central America (BP),,1997,589.7501221,
Other South and Central America (BP),,1998,623.4758911,
Other South and Central America (BP),,1999,610.4250488,
Other South and Central America (BP),,2000,654.3634644,
Other South and Central America (BP),,2001,669.9712524,
Other South and Central America (BP),,2002,670.9806519,
Other South and Central America (BP),,2003,679.4419556,
Other South and Central America (BP),,2004,690.1600342,
Other South and Central America (BP),,2005,689.9458008,
Other South and Central America (BP),,2006,704.4795532,
Other South and Central America (BP),,2007,705.8453369,
Other South and Central America (BP),,2008,699.0961304,
Other South and Central America (BP),,2009,677.6970215,
Other South and Central America (BP),,2010,680.0031128,
Other South and Central America (BP),,2011,697.8325806,
Other South and Central America (BP),,2012,691.0198364,
Other South and Central America (BP),,2013,674.9727783,
Other South and Central America (BP),,2014,675.5070801,
Other South and Central America (BP),,2015,710.8060303,
Other South and Central America (BP),,2016,739.0656128,
Other South and Central America (BP),,2017,735.4839478,
Other South and Central America (BP),,2018,732.3269043,
Other South and Central America (BP),,2019,747.9710693,
Other South and Central America (BP),,2020,635.2693481,
Other South and Central America (BP),,2021,707.3314209,
Other Southern Africa (BP),,1965,0.656835854,
Other Southern Africa (BP),,1966,0.663179994,
Other Southern Africa (BP),,1967,0.703727782,
Other Southern Africa (BP),,1968,0.712580562,
Other Southern Africa (BP),,1969,0.724867225,
Other Southern Africa (BP),,1970,0.742615581,
Other Southern Africa (BP),,1971,0.772069156,
Other Southern Africa (BP),,1972,0.832453609,
Other Southern Africa (BP),,1973,1.03455162,
Other Southern Africa (BP),,1974,1.692854762,
Other Southern Africa (BP),,1975,1.696744204,
Other Southern Africa (BP),,1976,1.39231503,
Other Southern Africa (BP),,1977,1.333375812,
Other Southern Africa (BP),,1978,1.693943381,
Other Southern Africa (BP),,1979,1.955081701,
Other Southern Africa (BP),,1980,2.073242426,
Other Southern Africa (BP),,1981,2.57180953,
Other Southern Africa (BP),,1982,2.534059525,
Other Southern Africa (BP),,1983,2.516028881,
Other Southern Africa (BP),,1984,2.557546139,
Other Southern Africa (BP),,1985,2.616889715,
Other Southern Africa (BP),,1986,3.018989801,
Other Southern Africa (BP),,1987,3.193053722,
Other Southern Africa (BP),,1988,3.515727043,
Other Southern Africa (BP),,1989,4.22589159,
Other Southern Africa (BP),,1990,11.6868515,
Other Southern Africa (BP),,1991,11.76454449,
Other Southern Africa (BP),,1992,13.45696926,
Other Southern Africa (BP),,1993,13.59940052,
Other Southern Africa (BP),,1994,13.81724072,
Other Southern Africa (BP),,1995,15.31299973,
Other Southern Africa (BP),,1996,15.5384655,
Other Southern Africa (BP),,1997,16.65513802,
Other Southern Africa (BP),,1998,17.33487701,
Other Southern Africa (BP),,1999,18.27595711,
Other Southern Africa (BP),,2000,18.69497108,
Other Southern Africa (BP),,2001,20.58327675,
Other Southern Africa (BP),,2002,19.79383278,
Other Southern Africa (BP),,2003,20.70120621,
Other Southern Africa (BP),,2004,20.84812927,
Other Southern Africa (BP),,2005,21.68937111,
Other Southern Africa (BP),,2006,22.14944077,
Other Southern Africa (BP),,2007,23.1487484,
Other Southern Africa (BP),,2008,25.35059166,
Other Southern Africa (BP),,2009,25.77483368,
Other Southern Africa (BP),,2010,26.8928833,
Other Southern Africa (BP),,2011,27.81379318,
Other Southern Africa (BP),,2012,28.83706665,
Other Southern Africa (BP),,2013,30.81238365,
Other Southern Africa (BP),,2014,31.53270149,
Other Southern Africa (BP),,2015,32.55900574,
Other Southern Africa (BP),,2016,31.87366486,
Other Southern Africa (BP),,2017,32.07724762,
Other Southern Africa (BP),,2018,32.78923798,
Other Southern Africa (BP),,2019,33.13575745,
Other Southern Africa (BP),,2020,30.60981369,
Other Southern Africa (BP),,2021,31.57212639,
Pakistan,PAK,1965,44.920681,PK
Pakistan,PAK,1966,46.11689377,PK
Pakistan,PAK,1967,51.54790115,PK
Pakistan,PAK,1968,58.71033096,PK
Pakistan,PAK,1969,55.06346512,PK
Pakistan,PAK,1970,54.47509384,PK
Pakistan,PAK,1971,51.22660065,PK
Pakistan,PAK,1972,42.28020477,PK
Pakistan,PAK,1973,43.33428955,PK
Pakistan,PAK,1974,46.68847656,PK
Pakistan,PAK,1975,48.48072815,PK
Pakistan,PAK,1976,48.49550629,PK
Pakistan,PAK,1977,51.05294037,PK
Pakistan,PAK,1978,53.86554718,PK
Pakistan,PAK,1979,57.54362869,PK
Pakistan,PAK,1980,60.1024437,PK
Pakistan,PAK,1981,63.78669357,PK
Pakistan,PAK,1982,70.18829346,PK
Pakistan,PAK,1983,77.34512329,PK
Pakistan,PAK,1984,83.87065887,PK
Pakistan,PAK,1985,89.51502228,PK
Pakistan,PAK,1986,96.47393036,PK
Pakistan,PAK,1987,105.7008667,PK
Pakistan,PAK,1988,113.8489227,PK
Pakistan,PAK,1989,122.017128,PK
Pakistan,PAK,1990,127.6023254,PK
Pakistan,PAK,1991,134.3248138,PK
Pakistan,PAK,1992,146.8107605,PK
Pakistan,PAK,1993,160.0417938,PK
Pakistan,PAK,1994,171.5628052,PK
Pakistan,PAK,1995,185.9758911,PK
Pakistan,PAK,1996,195.5896149,PK
Pakistan,PAK,1997,201.5908966,PK
Pakistan,PAK,1998,208.439743,PK
Pakistan,PAK,1999,216.0137787,PK
Pakistan,PAK,2000,223.0822296,PK
Pakistan,PAK,2001,218.7218628,PK
Pakistan,PAK,2002,213.1959991,PK
Pakistan,PAK,2003,189.2390747,PK
Pakistan,PAK,2004,191.3568115,PK
Pakistan,PAK,2005,181.8946686,PK
Pakistan,PAK,2006,208.9376068,PK
Pakistan,PAK,2007,227.3156738,PK
Pakistan,PAK,2008,230.7096252,PK
Pakistan,PAK,2009,246.1711426,PK
Pakistan,PAK,2010,243.8800812,PK
Pakistan,PAK,2011,245.5317841,PK
Pakistan,PAK,2012,237.9318848,PK
Pakistan,PAK,2013,260.8117676,PK
Pakistan,PAK,2014,269.7263489,PK
Pakistan,PAK,2015,293.9605103,PK
Pakistan,PAK,2016,328.8485718,PK
Pakistan,PAK,2017,339.4932556,PK
Pakistan,PAK,2018,283.0539856,PK
Pakistan,PAK,2019,250.670639,PK
Pakistan,PAK,2020,245.1881104,PK
Pakistan,PAK,2021,283.212738,PK
Peru,PER,1965,44.65205383,PE
Peru,PER,1966,55.96207809,PE
Peru,PER,1967,56.40428543,PE
Peru,PER,1968,56.626194,PE
Peru,PER,1969,55.80817413,PE
Peru,PER,1970,58.60400391,PE
Peru,PER,1971,58.0090332,PE
Peru,PER,1972,49.65222168,PE
Peru,PER,1973,58.80329895,PE
Peru,PER,1974,69.7512207,PE
Peru,PER,1975,70.61723328,PE
Peru,PER,1976,71.22967529,PE
Peru,PER,1977,70.99317169,PE
Peru,PER,1978,70.09366608,PE
Peru,PER,1979,73.09165192,PE
Peru,PER,1980,78.75218201,PE
Peru,PER,1981,80.38671875,PE
Peru,PER,1982,78.3844223,PE
Peru,PER,1983,69.14195251,PE
Peru,PER,1984,71.39753723,PE
Peru,PER,1985,69.94287109,PE
Peru,PER,1986,74.52419281,PE
Peru,PER,1987,80.32781219,PE
Peru,PER,1988,79.09650421,PE
Peru,PER,1989,69.94124603,PE
Peru,PER,1990,69.76482391,PE
Peru,PER,1991,64.67723083,PE
Peru,PER,1992,67.68972778,PE
Peru,PER,1993,70.53644562,PE
Peru,PER,1994,76.70567322,PE
Peru,PER,1995,86.96422577,PE
Peru,PER,1996,90.12179565,PE
Peru,PER,1997,92.97258759,PE
Peru,PER,1998,89.80181885,PE
Peru,PER,1999,92.18424225,PE
Peru,PER,2000,89.76613617,PE
Peru,PER,2001,84.65760803,PE
